bin_idx	mu_mean	mu_lower_hdi	mu_upper_hdi	mu_median	mu_residual_mean	mu_residual_lower_hdi	mu_residual_upper_hdi	mu_residual_median	p_mean	p_lower_hdi	p_upper_hdi	p_median	p_residual_mean	p_residual_lower_hdi	p_residual_upper_hdi	p_residual_median	baf_outlier_odds_mean	baf_outlier_odds_lower_hdi	baf_outlier_odds_upper_hdi	baf_outlier_odds_median	rdr_outlier_odds_mean	rdr_outlier_odds_lower_hdi	rdr_outlier_odds_upper_hdi	rdr_outlier_odds_median	baf_outlier_prob_mean	baf_outlier_prob_lower_hdi	baf_outlier_prob_upper_hdi	baf_outlier_prob_median	rdr_outlier_prob_mean	rdr_outlier_prob_lower_hdi	rdr_outlier_prob_upper_hdi	rdr_outlier_prob_median	data_rdr	data_baf	chrom	start	end
40	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	-0.0193505873711457	-0.02419698966820827	-0.014243693837879379	-0.019480832989247576	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	-0.009746462865665578	-0.012101477240286429	-0.008261752007878709	-0.009311311107248588	-2.6670331337667985	-2.690255020411451	-2.629809342856551	-2.674034085899596	-3.2806026434567697	-3.352585743544864	-3.1923586469163094	-3.288733091682953	0.00043321080403924865	9.997440569105765e-05	0.0007688132926272281	0.00043202775891935436	0.0003041309915960575	5.518045031727623e-05	0.0009012741102293269	0.00013003470291881344	0.8037040020039226	0.5899581589958159	chr22	41000000	41500000
41	0.9051175730692911	0.8982864457330608	0.910042598886011	0.9060706238290461	-0.06856296861277364	-0.07348799442949361	-0.06173184127654341	-0.06951601937252877	0.5453316918226208	0.5447177792077766	0.5463040442097443	0.5451524719364812	0.10466830817737918	0.1036959557902557	0.10528222079222338	0.10484752806351882	1.2762664544187672	1.2166139048503242	1.3345466041406375	1.2769526543420535	-1.379475459828455	-2.057582969351399	-1.0899653807484149	-1.1851767446070034	0.02196047302792099	0.005595487983305404	0.04135417619738491	0.020446113965496823	0.002588828105547601	0.0004923172308284674	0.00865965188772234	0.000601671651819798	0.8365546044565174	0.65	chr22	41500000	42000000
42	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	0.0300274947887903	0.02518109249172773	0.03513438832205662	0.029897249170688422	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	0.0185784010458189	0.016223386671198048	0.020063111903605768	0.01901355280423589	-2.4692234354290696	-2.670856529607647	-2.390984864774908	-2.4075261736668616	-3.038378200706858	-3.1606164059488595	-2.891321678402668	-3.050787359237953	0.0005078928443810403	0.00013325187442218028	0.0010271248709539597	0.0004355973160740106	0.000420367791780074	6.934502553811804e-05	0.0012755066479736882	0.0001683097468042449	0.8530820841638586	0.6182830229073004	chr22	42000000	42500000
43	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	0.00048649032461312025	-0.004359911972449448	0.0055933838578794415	0.00035624470651124396	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	0.010909570148059294	0.008554555773438444	0.012394281005846164	0.011344721906476285	-3.021611500588982	-3.1356301146397216	-2.9204780186477697	-3.0151689345342176	-3.4572848864009034	-3.5489945364255036	-3.3074208191876915	-3.4863620949952088	0.00029243178382887074	7.15999377676725e-05	0.0005551513682082184	0.00027148791466979596	0.0002566151922345773	4.409640069735328e-05	0.0007511006395106833	0.00011563186436513631	0.8235410796996814	0.6106141920095408	chr22	42500000	43000000
44	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	0.0003320965734199266	-0.004514305723642642	0.005438990106686248	0.0002018509553180503	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	0.0005434145171873406	-0.0018115998574335102	0.00202812537497421	0.0009785662756043312	-3.338953158067353	-3.3887427810805892	-3.2480545781577623	-3.35950763651553	-3.4573382506512864	-3.548894849769445	-3.308044607874307	-3.4862067724806964	0.00021641255537755463	4.972095377935607e-05	0.0003856093239438777	0.0002151599718934924	0.00025655160251280727	4.4100796739192736e-05	0.0007509006640331353	0.00011560247463945054	0.8233866859484882	0.6002480363786689	chr22	43000000	43500000
45	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	-0.02758337012534151	-0.03242977242240408	-0.02247647659207519	-0.027713615743443387	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	-0.012807442607614322	-0.015162456982235173	-0.011322731749827453	-0.012372290849197332	-2.798342369200137	-2.8336261454021745	-2.712232457046258	-2.823755437176058	-3.10133168247508	-3.1520352619085164	-2.9921380249083	-3.1305767215417517	0.00038480344318019005	8.662106970837977e-05	0.0006791731768539265	0.000386709763079227	0.00036703971985832106	6.838461442659084e-05	0.0011014248313841637	0.00014917471681126488	0.7954712192497267	0.5868971792538672	chr22	43500000	44000000
46	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	-0.02088372911860903	-0.025730131415671598	-0.015776835585342708	-0.021013974736710905	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	0.007168992329205898	0.004813977954585047	0.008653703186992767	0.007604144087622888	-3.2077803951636668	-3.2922116704630184	-3.097278239176622	-3.2208158355075134	-3.2517971783017385	-3.320627846808176	-3.159305916194734	-3.2636274751020227	0.00024327858367194832	5.825151232409033e-05	0.0004522662975270228	0.00023129826241834	0.0003133593910248628	5.713030002445056e-05	0.0009305421162055427	0.00013288257393472905	0.8021708602564592	0.6068736141906874	chr22	44000000	44500000
47	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	-0.00285584619628354	-0.007702248493346109	0.002251047336982781	-0.0029860918143854165	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	0.024096844579578863	0.021741830204958013	0.025581555437365733	0.024531996337995854	-1.9418352405094241	-2.1757537854098326	-1.8258006865759917	-1.8828932450259361	-3.453395326820072	-3.5410144636047676	-3.31724349184747	-3.4776616759140246	0.0008670583759909006	0.00023584927654703538	0.0018075054492216794	0.0007124393890974437	0.00025665515043253915	4.444970099219984e-05	0.0007512362325767886	0.00011546733408058404	0.8201987431787847	0.6238014664410604	chr22	44500000	45000000
48	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	0.011827099844914701	0.006980697547852133	0.016933993378181023	0.011696854226812825	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	-0.006446423059572742	-0.008801437434193593	-0.004961712201785873	-0.006011271301155752	-3.2777626694444377	-3.343069009420182	-3.1876974782990777	-3.2901420950292466	-3.391782067684205	-3.4851970596500585	-3.2168308597982564	-3.432550175644252	0.00023658191581017843	5.204455721153206e-05	0.00042217128516415796	0.00023605591043251184	0.00027950783320635723	4.700131777379596e-05	0.000823462836440423	0.00012378358930560492	0.834881689219983	0.5932581988019088	chr22	45000000	45500000
49	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	-0.009842351371797231	-0.0146887536688598	-0.00473545783853091	-0.009972596989899107	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	-0.014223420631876399	-0.01657843500649725	-0.01273870977408953	-0.013788268873459408	-2.8098279134460364	-2.8999467061035142	-2.633315007460272	-2.85302497011018	-3.4111883956618856	-3.494107448096725	-3.3128158385056876	-3.418915148022564	0.0003919251342251754	8.489111970541788e-05	0.0007349434750331734	0.0003739329710810552	0.00026651713705368597	4.700850062632212e-05	0.0007823386755106033	0.00011836068603890919	0.813212238003271	0.5854812012296051	chr22	45500000	46000000
50	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	0.05165021934035963	0.04680381704329706	0.05675711287362595	0.05151997372225775	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	0.015644215347820817	0.013289200973199966	0.017128926205607686	0.016079367106237807	-2.7376829827504814	-2.8721315808936936	-2.6548360961593476	-2.711882126974443	-2.2541719468366055	-2.494666780872276	-2.0681270215922622	-2.2269469924409417	0.00038876480875024114	9.707116040113638e-05	0.0007510440536768602	0.00035347201046148397	0.0010181726979512065	0.00016716330278845852	0.003256043744848106	0.00032474187208413074	0.8747048087154279	0.6153488372093023	chr22	46000000	46500000
51	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	-0.019391649813396472	-0.02423805211045904	-0.01428475628013015	-0.01952189543149835	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	-0.03110958053916743	-0.03346459491378828	-0.02962486968138056	-0.03067442878075044	-1.9360961589767478	-2.0452686516016163	-1.790040852251586	-1.9545375660268944	-3.2798588303705944	-3.3517624350512336	-3.1914990173797797	-3.288086934525682	0.0009354155315395967	0.0002086217147881118	0.0017079818481538062	0.0009125292816082344	0.0003043651865669828	5.5230046773307265e-05	0.0009020164424016273	0.0001301071285464984	0.8036629395616718	0.5685950413223141	chr22	46500000	47000000
52	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	-0.03823591616426214	-0.04308231846132471	-0.03312902263099582	-0.03836616178236402	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	-0.008281979481956497	-0.010636993856577348	-0.006797268624169628	-0.007846827723539507	-3.146107967313511	-3.202249750842956	-3.046937033656528	-3.1676225423772797	-2.7827528751722985	-2.95265692442971	-2.653153030421377	-2.762600772919054	0.0002713929323223997	5.9914555946036415e-05	0.0004859819898745271	0.0002698375917345176	0.0005160685770580779	9.959505709169129e-05	0.0015804324654488788	0.0001921233928458709	0.7848186732108061	0.591422642379525	chr22	47000000	47500000
53	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	-0.02342909984592023	-0.0282755021429828	-0.01832220631265391	-0.023559345464022108	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	-0.00843096129041962	-0.01078597566504047	-0.00694625043263275	-0.007995809532002629	-3.166131398911266	-3.225744933238225	-3.05546436065028	-3.1916581508782795	-3.1993118176010418	-3.262080375387439	-3.100118789034969	-3.2175240529908797	0.00026682262640177827	5.85232608931882e-05	0.00048185548158156667	0.00026345588156617906	0.00033102122930021074	6.08440502930307e-05	0.0009866494492239827	0.00013829570884191483	0.799625489529148	0.5912736605710619	chr22	47500000	48000000
54	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	-0.007958072880555389	-0.012804475177617958	-0.002851179347289068	-0.008088318498657265	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	-0.0027366055923005728	-0.0050916199669214235	-0.0012518947345137033	-0.002301453833883582	-3.3299173468911274	-3.387691973868165	-3.2621877784534474	-3.334894817621449	-3.4270957711877763	-3.5103869766203064	-3.317335449409513	-3.440330329360642	0.00022071071599954833	4.977322837664784e-05	0.000385279487289164	0.00022389507416619068	0.00026251174277151443	4.606354778927946e-05	0.0007697056793399746	0.00011713887197840181	0.8150965164945129	0.596968016269181	chr22	48000000	48500000
55	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	-0.02544293378001672	-0.030289336077079287	-0.020336040246750398	-0.025573179398118595	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	-0.00374381880220806	-0.006098833176828911	-0.0022591079444211903	-0.0033086670437910692	-3.350683846167839	-3.41423970941716	-3.288151744128892	-3.350171965562652	-3.153706538935645	-3.2109581092650195	-3.0495206156396595	-3.17717371541895	0.00021703629055160745	4.846924732862335e-05	0.0003766036811304539	0.00022153611687367625	0.0003472794546706106	6.425094768874047e-05	0.0010384007565364677	0.00014323305722861715	0.7976116555950515	0.5959608030592735	chr22	48500000	49000000
56	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	-0.02020611774206671	-0.025052520039129278	-0.015099224208800388	-0.020336363360168586	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	0.008559840948435787	0.006204826573814937	0.010044551806222657	0.008994992706852778	-3.206744848338734	-3.325119213413304	-3.083583256271697	-3.2091384618349665	-3.264790161501768	-3.3350607522172457	-3.1741565784084464	-3.2749716576906907	0.00024203044625135532	5.890821868574948e-05	0.00045779218888480086	0.0002257106887174355	0.0003091564247409108	5.6243326967020045e-05	0.0009172081452980504	0.00013158711334928635	0.8028484716330015	0.6082644628099173	chr22	49000000	49500000
57	0.8230545893750683	0.8179476958418019	0.8279009916721308	0.8231848349931701	-0.010246229074525992	-0.01509263137158856	-0.005139335541259671	-0.010376474692627868	0.5997046218614815	0.5982199110036946	0.6020596362361024	0.5992694701030645	-0.010673116610606409	-0.01302813098522726	-0.00918840575281954	-0.010237964852189418	-3.0308624610151282	-3.0836881396429625	-2.9010420953101237	-3.069359804553713	-3.4073459076816555	-3.4901071713343197	-3.311527776391382	-3.4138743415004598	0.0003081224121444819	6.745637488299199e-05	0.000562317425042098	0.00030135792432641877	0.00026751113576761694	4.723707693863261e-05	0.0007854745146651334	0.00011866647573335087	0.8128083603005423	0.5890315052508751	chr22	50000000	50500000
