bin_idx	mu_mean	mu_lower_hdi	mu_upper_hdi	mu_median	mu_residual_mean	mu_residual_lower_hdi	mu_residual_upper_hdi	mu_residual_median	p_mean	p_lower_hdi	p_upper_hdi	p_median	p_residual_mean	p_residual_lower_hdi	p_residual_upper_hdi	p_residual_median	baf_outlier_odds_mean	baf_outlier_odds_lower_hdi	baf_outlier_odds_upper_hdi	baf_outlier_odds_median	rdr_outlier_odds_mean	rdr_outlier_odds_lower_hdi	rdr_outlier_odds_upper_hdi	rdr_outlier_odds_median	baf_outlier_prob_mean	baf_outlier_prob_lower_hdi	baf_outlier_prob_upper_hdi	baf_outlier_prob_median	rdr_outlier_prob_mean	rdr_outlier_prob_lower_hdi	rdr_outlier_prob_upper_hdi	rdr_outlier_prob_median	data_rdr	data_baf	chrom	start	end
68	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	0.016209260991002644	0.015267280699014396	0.016940933572889283	0.01631441484605345	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.07430693649917186	-0.07526768434895215	-0.07285681788792797	-0.07455162187990366	3.7450735808603466	3.412114400270102	4.160901835360045	3.70363904390562	-3.5048067779466088	-3.5267396850312513	-3.4762236470041867	-3.5081318898754983	0.9738300368852397	0.957983372563008	0.9816589847274257	0.9778388951252626	0.0005849602220273377	0.00042785113534960385	0.0008096091152497067	0.0005511903187550204	0.8474435186935976	0.5298133818843878	chr1	23500000	24000000
69	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.014891430558672036	-0.016477194684486607	-0.012238358621431411	-0.015425084464385064	0.6723485085240258	0.6703588460340394	0.673664442828256	0.672685372616904	-0.01729974202947626	-0.01861567633370642	-0.015310079539489818	-0.017636606122354404	-2.49128104007311	-2.6815010639878616	-2.329225997753995	-2.4771985492752915	-3.5197475139521748	-3.5499992101044815	-3.486964397551982	-3.521013224076117	0.001927633767253942	0.0014905067292231323	0.002203641860713061	0.0020081932395397874	0.0005739153899631811	0.00040821148965092084	0.0007520298327132539	0.000567710118744275	0.9894396816425224	0.6550487664945496	chr17	65500000	66000000
70	0.9177826849518946	0.9163556827454512	0.9189631253181109	0.9179059658720083	0.08187841443914731	0.08069797407293111	0.08330541664559077	0.08175513351903368	0.5471505092377027	0.54655526185142	0.5475445057580743	0.5472511346706581	-0.06513441837163544	-0.06552841489200711	-0.06453917098535278	-0.06523504380459094	3.7202963777034386	3.401103989247438	4.142027689166396	3.6690269161999605	0.719453834508008	0.5722908350034546	0.9048165543981677	0.700353974315205	0.9502433359288056	0.9100482677110794	0.9655679101687024	0.9626785829177202	0.03958868383160606	0.02959735767652725	0.05028103506365848	0.03923817129311925	0.999661099391042	0.4820160908660672	chr5	167000000	167500000
71	1.177427966699794	1.172322755300959	1.1806088701858788	1.1783901206561689	-0.011897696716095418	-0.015078600202180326	-0.00679248531726051	-0.012859850672470419	0.5735052017918663	0.5727806034069506	0.5739838562416381	0.5736281737594381	0.0008727759741475327	0.00039412152437567904	0.0015973743590631528	0.0007498040065756495	-3.2831002733924826	-3.319469044574764	-3.2365591102407154	-3.2881864693772256	-3.593577997615478	-3.643958233515288	-3.5448054591662794	-3.5927741488901725	0.0008991006379264178	0.0005537029662897881	0.00121242669952278	0.0009151364429465514	0.000532563435434063	0.00037930203110000943	0.000684587844909839	0.0005331819328632019	1.1655302699836985	0.5743779777660137	chr8	72500000	73000000
72	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.01000693689887297	-0.010948917190861218	-0.009275264316986331	-0.009901783043822165	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.001063549824607657	-0.0020242976743879426	0.0003865687866362322	-0.0013082352053394586	-3.3177341081055904	-3.347469963917905	-3.2679533131337863	-3.3277565776853346	-3.638033013675913	-3.672096713908439	-3.6095769057657514	-3.6352292175147305	0.0008673793712475383	0.0005384138280962456	0.0011605917236086215	0.000885255966642643	0.0005125282413837531	0.00036120550244049255	0.0007085341785329332	0.0004901866422807933	0.821227320803722	0.603056768558952	chr9	77500000	78000000
73	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.013260062114111681	0.011674297988297111	0.015913134051352307	0.012726408208398654	0.6723485085240258	0.6703588460340394	0.673664442828256	0.672685372616904	0.0007074705654971369	-0.0006084637387330227	0.0026971330554835804	0.00037060647261899504	-3.3602029811447993	-3.4000421639846516	-3.315113781733364	-3.3628279894305906	-3.5576817211324037	-3.6016158543024126	-3.4737461972198402	-3.577682416503681	0.000833424317963784	0.0005108394033348038	0.0011332848118151722	0.00084478652835258	0.00055864429280146	0.0003995594207533477	0.0008116173678229588	0.0005117001913147669	1.017591174315306	0.673055979089523	chr11	95000000	95500000
74	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.047925937944271246	-0.04951170207008582	-0.04527286600703062	-0.048459591849984274	0.5	0.5	0.5	0.5	-0.01712196998845711	-0.01712196998845711	-0.01712196998845711	-0.01712196998845711	-2.5833288091887607	-2.6025122052924403	-2.5726218932335185	-2.579090569114542	-1.9916377360866329	-2.2164856221864624	-1.8500947320313914	-1.949985295064339	0.001800768869622606	0.0011621580857558427	0.0024571215266256793	0.0017918979330544514	0.0026224503448066833	0.001962361007001268	0.003226482674821482	0.002650478848701992	0.9564051742569232	0.4828780300115429	chr4	89500000	90000000
75	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.021138284628489212	-0.022724048754303783	-0.018485212691248587	-0.02167193853420224	0.5	0.5	0.5	0.5	-0.005642519111758282	-0.005642519111758282	-0.005642519111758282	-0.005642519111758282	-3.154523249534212	-3.183311075993104	-3.1166777639832612	-3.159052079080242	-3.344687001087048	-3.4087668841926333	-3.296879468918858	-3.3365508256183505	0.001021184645234528	0.000634467680951786	0.001375862753817928	0.0010372040730841988	0.0006820465435696715	0.00048793175339819175	0.0008661068811044029	0.0006870737698880457	0.9831928275727052	0.4943574808882417	chr19	16500000	17000000
76	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.00862855547294683	-0.010214319598761401	-0.005975483535706205	-0.009162209378659858	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	-3.3056461444459178	-3.3419588338338047	-3.2550570589213232	-3.312784342514272	-3.6357844524691787	-3.6666130690806886	-3.614451694051959	-3.6310365233720345	0.000878854792479231	0.0005413892882850191	0.0011805158289612714	0.0008967570263353167	0.0005123731092467917	0.0003631916658560239	0.0006909637605996673	0.0004976685052657378	0.9957025567282476	0.5	chr3	186000000	186500000
77	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.028915028866983605	-0.030500792992798176	-0.02626195692974298	-0.029448682772696633	0.5	0.5	0.5	0.5	0.003456945317410476	0.003456945317410476	0.003456945317410476	0.003456945317410476	-3.0804782647275077	-3.1065746633023466	-3.0472469875212895	-3.0840457040431977	-3.0476709297115656	-3.1566032265070425	-2.973256611035633	-3.0304119406517933	0.001099280488254385	0.0006850711916662422	0.0014827060935651455	0.0011146723338930765	0.0009155034225322814	0.0006615843087168873	0.0011145120646344773	0.0009429586583888806	0.9754160833342108	0.5034569453174105	chr2	177500000	178000000
78	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.0346310406761727	-0.03557302096816095	-0.033899368094286064	-0.0345258868211219	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.019878563174507646	-0.020839311024287932	-0.018428444563263757	-0.020123248555239448	-2.25788556242655	-2.4018230340772724	-2.115342356875291	-2.2571884293768183	-2.805825211191678	-2.8333685994181828	-2.76624542949408	-2.811843407927224	0.00244025100136868	0.0018459605950879442	0.002914765623180462	0.0025001388936031566	0.00117165052512972	0.0008356210072583447	0.0015437919769437888	0.0011535945581583737	0.7966032170264222	0.584241755209052	chr13	23500000	24000000
79	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.02240119628808923	0.02081543216227466	0.025054268225329857	0.021867542382376204	0.5	0.5	0.5	0.5	-0.007525083612040129	-0.007525083612040129	-0.007525083612040129	-0.007525083612040129	-2.9440190823422556	-2.9656317047854035	-2.918477880053001	-2.945983372265309	-3.305386103690755	-3.363157382263622	-3.201254269278603	-3.3285663816103988	0.001259284645790791	0.0007887628622221154	0.0017015882698696318	0.001273393725535708	0.000720592525061381	0.0005224278366144959	0.0010658425958544814	0.0006470498338882733	1.0267323084892837	0.49247491638795987	chr11	59500000	60000000
80	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.001446368535526682	-0.00238834882751493	-0.0007146959536400432	-0.0013412146804758773	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.015726256305287012	-0.016687004155067298	-0.014276137694043123	-0.015970941686018814	-2.694421040659768	-2.793096679624236	-2.622082048587247	-2.6812527172137943	-3.71357143961919	-3.7406431419681994	-3.6781904815834605	-3.717726067462549	0.0015905052270165944	0.0011121110968026955	0.0019709502114751342	0.0016394797998942738	0.00047548280121723237	0.00033727567651355866	0.0006615494418880784	0.0004515530432336462	0.8297878891670682	0.5883940620782726	chr6	154000000	154500000
81	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.01300570417533553	0.01141994004952096	0.015658776112576156	0.012472050269622503	0.5	0.5	0.5	0.5	-0.004731297982503102	-0.004731297982503102	-0.004731297982503102	-0.004731297982503102	-3.322018550400743	-3.3590055109109382	-3.2702648157000405	-3.3294019374959967	-3.562899545265645	-3.6063766315693426	-3.4796533374545793	-3.5827841060193286	0.0008646647340165556	0.0005322386157836662	0.0011611228011464121	0.0008826487595680718	0.0005556942976688927	0.0003973313582391427	0.0008068371627851865	0.0005093043348256208	1.01733681637653	0.4952687020174969	chr7	32000000	32500000
82	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.008199434161380886	-0.009141414453369134	-0.007467761579494248	-0.008094280306330082	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.006592855082650284	0.005632107232869998	0.008042973693894173	0.006348169701918482	-3.272738495218599	-3.3439157377598887	-3.2108040250486085	-3.2681171090329495	-3.663571644244418	-3.6965665743930485	-3.633104960397812	-3.662307521093406	0.0009164114888514895	0.0005403308774032023	0.0012979789772495274	0.000913668050376614	0.0004996937857631779	0.0003524741177450508	0.0006920583300401745	0.00047712134763374324	0.823034823541214	0.6107131734662099	chr16	77000000	77500000
83	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	0.006019529163307308	0.00507754887131906	0.0067512017451939466	0.0061246830183581125	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.006267094913682825	0.005306347063902539	0.007717213524926714	0.006022409532951023	-3.2506989843278924	-3.315891260966514	-3.19639624166907	-3.2452542173379926	-3.6848926311200705	-3.7019535993821746	-3.648937539760016	-3.694339692669046	0.000935496392273379	0.0005556875437638264	0.0013168153465055886	0.0009347413394120503	0.000489196104900188	0.0003505804360994684	0.0006811875449714125	0.00046250821926493573	0.8372537868659022	0.6103874132972424	chr8	14500000	15000000
84	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.01266726888511302	-0.013609249177101268	-0.011935596303226381	-0.012562115030062215	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.0114394539124556	0.010478706062675314	0.012889572523699488	0.011194768531723798	-2.962053827313873	-3.028794415229523	-2.8833517823300165	-2.9680345558479755	-3.591210238211426	-3.6264486816238364	-3.5662339178861537	-3.586079176667856	0.0012511094227120136	0.0007404832476111708	0.0018008534017061545	0.0012315505207653645	0.000536920923405227	0.00037807594475474884	0.0007399194186425132	0.000514844165111823	0.8185669888174819	0.6155597722960152	chr4	115500000	116000000
85	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.005917054202998789	-0.006859034494987037	-0.005185381621112151	-0.005811900347947985	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.007063733760367508	-0.008024481610147793	-0.005613615149123619	-0.007308419141099309	-3.174422593495289	-3.220069299003906	-3.1286593567909065	-3.1744808590931726	-3.6885122735662232	-3.7198449547379955	-3.655922700118707	-3.689140719704096	0.0009941835459581594	0.000644513257309776	0.001286008387468741	0.0010231062695270601	0.0004874692237849847	0.0003443638543001927	0.000676445920518639	0.0004645335601605536	0.8253172034995961	0.5970565846231921	chr12	114500000	115000000
86	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.014862308459226758	0.013276544333412188	0.017515380396467384	0.014328654553513731	0.6723485085240258	0.6703588460340394	0.673664442828256	0.672685372616904	0.006580613201706109	0.0052646788974759495	0.008570275691692553	0.006243749108827967	-3.26143344908833	-3.3418056552791526	-3.177845422398343	-3.263041359337912	-3.522537245270419	-3.569261718120697	-3.4344171168042723	-3.5432350730783524	0.0009297371902946121	0.0005414722238655167	0.0013414713373525332	0.0009180025999801992	0.0005788973267600367	0.00041486344325811236	0.0008441735383545419	0.0005282761627137462	1.0191934206604212	0.6789291217257319	chr14	100000000	100500000
87	1.437073248447693	1.4282898278564666	1.4426468609741832	1.4386781524800611	0.09777852889590577	0.09220491636941563	0.10656194948713216	0.09617362486353764	0.6505609694346386	0.649343564335524	0.6513641336841995	0.6507680898594155	0.010201742429768207	0.009398578180207284	0.011419147528882845	0.00999462200499135	-3.113853103893423	-3.1882104646840244	-3.0261442443004616	-3.120528853294603	1.9341956097135844	1.5841731660319716	2.3705629030308777	1.891023184895744	0.0010768879939316819	0.000631366779634236	0.0015612209925214239	0.0010574821017855338	0.14646556916190526	0.09056615972242874	0.28022219119847946	0.1075369628633564	1.5348517773435988	0.6607627118644068	chr8	135500000	136000000
88	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.019567484804499546	0.017981720678684976	0.02222055674174017	0.01903383089878652	0.5	0.5	0.5	0.5	-0.0006695232994108347	-0.0006695232994108347	-0.0006695232994108347	-0.0006695232994108347	-3.3541090773426614	-3.3932752065464236	-3.2987265750393253	-3.362217263892448	-3.3968940902576517	-3.450918561698278	-3.298067160299096	-3.4192953195166167	0.0008376159877057431	0.0005143079543676484	0.0011238340728564702	0.0008561609617994269	0.0006571890276305824	0.00047418350044685744	0.0009674928591271697	0.0005935398754741512	1.023898597005694	0.49933047670058917	chr3	1000000	1500000
89	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.022449805616082674	0.020864041490268104	0.0251028775533233	0.021916151710369647	0.6723485085240258	0.6703588460340394	0.673664442828256	0.672685372616904	0.00040328070945616634	-0.0009126535947739933	0.00239294319944261	6.641661657802445e-05	-3.434496414069802	-3.4767514239317157	-3.3818733050060072	-3.4396804636707428	-3.303714397857002	-3.3615456737496503	-3.199499058375879	-3.326906429651239	0.000773964891413194	0.000473118554889419	0.0010491034430005113	0.000786818783881423	0.0007218048641282045	0.0005233520946875572	0.0010677150171657553	0.0006480761723297527	1.026780917817277	0.672751789233482	chr21	40500000	41000000
90	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.004704231716689655	0.0031184675908750847	0.0073573036539302805	0.004170577810976628	0.5	0.5	0.5	0.5	-0.006441020459712066	-0.006441020459712066	-0.006441020459712066	-0.006441020459712066	-3.247189328400897	-3.2796657654220223	-3.203002760982209	-3.2530443935996782	-3.6780614462041115	-3.704559614491205	-3.6210020683179276	-3.693342051003657	0.0009312683034357873	0.000576186653940273	0.001252804622170051	0.0009480409688164124	0.0004938402935138028	0.00035056520647837417	0.0007004851287766089	0.00046215541940011404	1.009035343917884	0.49355897954028793	chr10	44500000	45000000
91	1.177427966699794	1.172322755300959	1.1806088701858788	1.1783901206561689	-0.04580948595056744	-0.04899038943665235	-0.04070427455173253	-0.04677163990694244	0.5735052017918663	0.5727806034069506	0.5739838562416381	0.5736281737594381	-0.013137358421946244	-0.013616012871718097	-0.012412760037030623	-0.013260330389518127	-2.883476906906679	-2.9284451967756575	-2.8576352086445596	-2.87391361110325	-2.1330077645441596	-2.4907406016038665	-1.8960338470812683	-2.0726283047457517	0.0013263999356757606	0.000878716409399194	0.0017214505013262308	0.0013527164159888088	0.002288354808644263	0.0017282978988302606	0.0030816139629366653	0.0021717536864050632	1.1316184807492264	0.56036784336992	chr7	77500000	78000000
92	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.017788871325352007	0.016203107199537437	0.020441943262592632	0.01725521741963898	0.6723485085240258	0.6703588460340394	0.673664442828256	0.672685372616904	0.01784571222443465	0.01652977792020449	0.019835374714421095	0.01750884813155651	-2.5706842649385333	-2.6734341189640656	-2.40463232983708	-2.602335305476494	-3.4482885741062734	-3.4997113129983175	-3.3532306215437884	-3.470106180941495	0.0018768287391550805	0.0010564434466290398	0.0029065886755843344	0.0017721414172034737	0.0006240017838677893	0.0004490046950483827	0.0009155679498057812	0.0005657172453084967	1.0221199835265464	0.6901942207484605	chr8	95000000	95500000
93	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.03489501060213218	0.03330924647631761	0.03754808253937281	0.034361356696419154	0.6723485085240258	0.6703588460340394	0.673664442828256	0.672685372616904	0.007027939759100321	0.0057120054548701615	0.009017602249086765	0.006691075666222179	-3.2365834402958753	-3.3179660600066203	-3.1494348736254625	-3.2394664137757085	-2.7676366600384483	-2.846988441733333	-2.6502239349846826	-2.7866671317178886	0.0009535446172537648	0.0005545357990140451	0.0013801298284211274	0.0009397564207899432	0.0012354485864545619	0.0009199739533328598	0.0018492792904583769	0.0010862705510135055	1.0392261228033266	0.6793764482831262	chr17	73500000	74000000
94	1.177427966699794	1.172322755300959	1.1806088701858788	1.1783901206561689	0.0367294676152391	0.03354856412915419	0.041834679014074005	0.0357673136588641	0.5735052017918663	0.5727806034069506	0.5739838562416381	0.5736281737594381	0.000741759631420702	0.00026310518164884833	0.0014663580163363221	0.0006187876638488188	-3.3369148128164037	-3.376148188066633	-3.2853427998789315	-3.343084131660025	-2.697059383011403	-2.8514199017643964	-2.445024005252795	-2.7458968125142103	0.0008523327901426314	0.0005231923809002426	0.0011479046198040615	0.0008691170799331107	0.001358445397206027	0.0009693201939669932	0.002270490574351877	0.0010969854102526192	1.214157434315033	0.5742469614232869	chrX	123000000	123500000
95	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.020950352534981675	0.019364588409167105	0.0236034244722223	0.020416698629268648	0.5	0.5	0.5	0.5	0.007007857294542341	0.007007857294542341	0.007007857294542341	0.007007857294542341	-3.2364806178317016	-3.2680579396216123	-3.193773991133552	-3.242045270285821	-3.353703757030381	-3.4096179049745565	-3.2521806135037603	-3.376508254821603	0.0009411798000900297	0.0005829138970443006	0.0012665691224125334	0.0009576180904516421	0.0006864028219488756	0.0004963897298747921	0.0010129220897992356	0.0006181497340607375	1.025281464736176	0.5070078572945423	chr2	81500000	82000000
96	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	0.012268231140316527	0.011326250848328279	0.012999903722203165	0.012373384995367331	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.020781795946902437	0.01982104809712215	0.022231914558146326	0.020537110566170635	-2.3288091053917754	-2.405001662882161	-2.1854615587921304	-2.362386599946405	-3.593482967565409	-3.608487993998609	-3.5609565915243	-3.6022436423693636	0.002375738265987745	0.0013817357293714634	0.0036188304305227645	0.0022511934520283755	0.0005356569643632169	0.0003883913323374389	0.0007438345364870798	0.0005052009943141743	0.8435024888429115	0.624902114330462	chr16	72000000	72500000
97	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.039749663114528405	-0.04069164340651665	-0.039017990532641766	-0.0396445092594776	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.0008916188319900709	-0.0018523666817703566	0.0005584997792538182	-0.0011363042127218725	-3.3426901885604203	-3.3744404346345434	-3.290814116570879	-3.3527531015181298	-2.529140982448158	-2.5702376929111135	-2.4874142041485383	-2.52945601636649	0.0008462904723194653	0.0005240866278436782	0.0011328050005163992	0.0008641351304588919	0.0015427146475967038	0.0011084306609552652	0.00200327277880358	0.001529577575313985	0.7914845945880665	0.6032286995515695	chr6	20500000	21000000
98	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.00866530661005438	0.007079542484239809	0.011318378547295005	0.008131652704341352	0.6723485085240258	0.6703588460340394	0.673664442828256	0.672685372616904	0.009670196258045771	0.008354261953815612	0.011659858748032215	0.00933333216516763	-3.1261763509243554	-3.2244895356671543	-3.002088522497728	-3.1390636727662695	-3.636531008599178	-3.6716229804406018	-3.566092733190708	-3.654204160382701	0.001071096034657265	0.0006088718934121049	0.0015992326563711865	0.0010381397944228847	0.0005155199930010731	0.0003669953824778858	0.0007400238913150864	0.00047753034910566017	1.0129964188112488	0.6820187047820716	chr8	118500000	119000000
99	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.02737097645347028	-0.02831295674545853	-0.02663930387158364	-0.027265822598419476	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.006946194543692608	-0.007906942393472893	-0.0054960759324487185	-0.007190879924424409	-3.2315588125071564	-3.28438776680481	-3.180999357047319	-3.2304240630882486	-3.1406790777671674	-3.1740449338152485	-3.1054533482620306	-3.141609014495695	0.0009384155241488275	0.0006104715615771595	0.0012058981959789043	0.000968646169519623	0.0008399632553151833	0.0005943681064775357	0.0011271463074905735	0.0008191693036463119	0.8038632812491247	0.597174123839867	chr4	113500000	114000000
100	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.012426704979459524	0.010840940853644954	0.01507977691670015	0.011893051073746497	0.5	0.5	0.5	0.5	-0.008161816891412377	-0.008161816891412377	-0.008161816891412377	-0.008161816891412377	-3.182033699903996	-3.210309187676587	-3.1448620765518336	-3.1864817676937824	-3.5744062424006833	-3.6168286337324753	-3.492754598967213	-3.5940208684515222	0.0009934067354898449	0.0006175674157999479	0.001338581911848444	0.0010087388071554938	0.000549239317537117	0.0003924568085206661	0.0007963355207077403	0.0005040824704600308	1.016757817180654	0.4918381831085876	chr3	10500000	11000000
101	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.004562714661467626	-0.006148478787282197	-0.0019096427242270009	-0.0050963685671806536	0.5	0.5	0.5	0.5	-0.0055795268561226186	-0.0055795268561226186	-0.0055795268561226186	-0.0055795268561226186	-3.262898212646596	-3.296523589417813	-3.21680584459015	-3.26913170828921	-3.678426240019278	-3.7083986538377722	-3.6585951826315637	-3.6733555618038882	0.000916897311871839	0.0005665548147661259	0.0012329250091761181	0.0009340547117725557	0.0004918251794483934	0.00034832819181255305	0.0006746405441181135	0.00047216599093145357	0.9997683975397268	0.4944204731438774	chr20	19000000	19500000
102	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	0.021847826461263625	0.020905846169275377	0.022579499043150264	0.02195298031631443	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.014162704523740799	0.013201956673960513	0.015612823134984688	0.013918019143008997	-2.8202010437617373	-2.9003125163132237	-2.702896648481372	-2.8387975051261765	-3.3373316616344804	-3.3695130451268076	-3.3166753662831465	-3.3315691175639826	0.0014497309791538144	0.0008420041216409257	0.0021569944587757294	0.0013999626680993014	0.0006908333751703766	0.000512452216044756	0.0009496560231621574	0.0006506126307372966	0.8530820841638586	0.6182830229073004	chr22	42000000	42500000
103	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.06557241026249794	0.06398664613668337	0.06822548219973856	0.06503875635678491	0.5	0.5	0.5	0.5	-0.01366711772665763	-0.01366711772665763	-0.01366711772665763	-0.01366711772665763	-2.844898512817401	-2.856991730773977	-2.8351836748772388	-2.843709322809194	-0.6829751697460472	-0.8289268625882507	-0.5648583680865196	-0.6690577241547093	0.0013889059796685808	0.0008792820259245018	0.0018833885322634308	0.0013964766802431953	0.009891290720272094	0.007289736442456135	0.01443446274920042	0.008920481844715911	1.0699035224636924	0.48633288227334237	chr2	218000000	218500000
104	1.177427966699794	1.172322755300959	1.1806088701858788	1.1783901206561689	0.1732623229133584	0.1700814194272735	0.17836753431219332	0.1723001689569834	0.5735052017918663	0.5727806034069506	0.5739838562416381	0.5736281737594381	0.03499522400359717	0.034516569553825316	0.03571982238851279	0.034872252036025286	0.26786783158819294	-0.10879378134328066	0.468147381944616	0.3560588628757182	3.965635638762791	3.6405843749412283	4.250993368827289	3.985482405641324	0.03192890009054827	0.022292366822305735	0.05140625352031913	0.027008490009784114	0.9968083833304919	0.9953351135707449	0.9978513331023273	0.9970235433244479	1.3506902896131523	0.6085004257954634	chr4	172000000	172500000
105	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.001986435342925974	0.0004006712171114035	0.004639507280166599	0.0014527814372129466	0.5	0.5	0.5	0.5	0.005457282649604767	0.005457282649604767	0.005457282649604767	0.005457282649604767	-3.244984920892081	-3.2777843161838627	-3.200302061637759	-3.2509266528733516	-3.6922534807291694	-3.7185420527279893	-3.6452760836076483	-3.70259789329052	0.0009333645188486829	0.0005772717403287591	0.0012554931821455802	0.0009503465764601961	0.00048637083445129275	0.00034481281907317463	0.0006836862549658761	0.00045849213188306026	1.0063175475441204	0.5054572826496048	chr6	90000000	90500000
106	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.004784104945896206	-0.006369869071710776	-0.0021310330086555807	-0.005317758851609233	0.5	0.5	0.5	0.5	-0.009443593670239891	-0.009443593670239891	-0.009443593670239891	-0.009443593670239891	-3.0725573627376526	-3.0964077414414755	-3.0429986588532913	-3.0754115253279224	-3.6767737019457405	-3.7068210279270337	-3.6579272624865964	-3.6711732586846657	0.0011077023456443273	0.0006920717838760295	0.0014952969457919995	0.0011217203264546401	0.0004925929118038911	0.0003488781570990727	0.000675091300646067	0.0004732010947352122	0.9995470072552982	0.4905564063297601	chr1	216000000	216500000
107	1.177427966699794	1.172322755300959	1.1806088701858788	1.1783901206561689	-0.028469336457605077	-0.031650239943689984	-0.02336412505877017	-0.029431490413980077	0.5735052017918663	0.5727806034069506	0.5739838562416381	0.5736281737594381	0.005966938970597135	0.005488284520825282	0.0066915373555127555	0.005843967003025252	-3.237986447816554	-3.284826899160654	-3.200085386764355	-3.233516752670603	-3.0736489950800188	-3.2737315401610982	-2.9316216997186952	-3.044621370220141	0.0009430407543359535	0.0005732205384044613	0.0012943027916709066	0.0009523198436342231	0.0008906709550472639	0.0006508353994962614	0.0010940272595828843	0.000908910580554955	1.1489586302421888	0.5794721407624633	chr3	167500000	168000000
108	1.177427966699794	1.172322755300959	1.1806088701858788	1.1783901206561689	0.021404727099068155	0.018223823612983248	0.026509938497903063	0.020442573142693155	0.5735052017918663	0.5727806034069506	0.5739838562416381	0.5736281737594381	0.002319297619205629	0.0018406431694337755	0.0030438960041212493	0.002196325651633746	-3.343421246857924	-3.3873876038556414	-3.292586990350921	-3.346855196612567	-3.3597490212440526	-3.4681073128573425	-3.1713921524257134	-3.3997483098465775	0.000847664926690743	0.0005173449267342511	0.0011477565733234235	0.0008627791033526489	0.0006919967487529598	0.00048576663251249935	0.0010981509084364073	0.0005920347270314662	1.198832693798862	0.5758244994110718	chr18	53500000	54000000
